Rain_3day_sum,Rain_7day_sum,Rain_3day_avg,Max_Normalized_River_Level,Avg_Normalized_River_Level,Max_River_Rise,Flood_Label
0.149928,1.9224189999999999,0.049976,0.5641187618445989,0.24012945072231856,9.0,0
0.077782,1.9345119999999998,0.025927333333333333,0.5660138976626659,0.2407805419682798,8.0,0
0.073095,1.9710419999999997,0.024364999999999998,0.567593177511055,0.2409962759391139,7.0,0
0.081425,1.6861049999999997,0.027141666666666665,0.5685407454200885,0.24089933107397943,5.0,0
0.07663800000000001,0.2386589999999998,0.025546000000000003,0.569488313329122,0.24166657281003426,4.0,0
0.046964,0.16128899999999977,0.015654666666666667,0.5701200252684776,0.24198717905080452,6.0,0
0.07014000000000001,0.1760239999999998,0.02338,0.5716993051168667,0.24167713985228806,6.0,0
0.078679,0.16740999999999978,0.026226333333333334,0.5726468730259002,0.240852779386225,6.0,0
0.07905000000000001,0.16255699999999979,0.026350000000000002,0.5742261528742894,0.24046160535542457,7.0,0
0.028321000000000002,0.13124999999999978,0.009440333333333334,0.5751737207833229,0.2394787346315127,7.0,0
0.013775,0.09975999999999978,0.004591666666666667,0.5761212886923562,0.23913127504745138,7.0,0
0.071426,0.1573449999999998,0.02380866666666667,0.576753000631712,0.23863123545212492,6.0,0
0.312392,0.39667799999999975,0.10413066666666666,0.5780164245104232,0.23813437299050766,6.0,0
0.6857850000000001,0.7154049999999998,0.22859500000000002,0.5783322804801011,0.237698842033734,9.0,0
1.158942,1.2376079999999998,0.386314,0.5789639924194567,0.23726489964381492,9.0,0
1.0814219999999999,1.39905,0.36047399999999996,0.5789639924194567,0.2374430241179862,10.0,0
0.8512559999999998,1.5383399999999998,0.28375199999999995,0.5789639924194567,0.23828328417040542,11.0,0
4.7932570000000005,6.01709,1.5977523333333334,0.5783322804801011,0.2385862579235998,9.0,0
5.6478969999999995,6.975521,1.8826323333333332,0.5783322804801011,0.23909405124208144,9.0,0
6.494482,7.72043,2.164827333333333,0.5780164245104232,0.23924010330428158,10.0,0
3.039144999999999,8.37045,1.013048333333333,0.5773847125710676,0.23943521778679466,9.0,0
2.292896999999999,8.109475999999999,0.7642989999999997,0.5761212886923562,0.23934813727845555,9.0,0
1.4362229999999991,8.075230999999999,0.4787409999999997,0.574857864813645,0.23900220605502462,8.0,0
0.4354619999999991,7.954655999999999,0.1451539999999997,0.5723310170562224,0.23759338904466482,9.0,0
0.22613799999999912,3.542356999999999,0.07537933333333303,0.5707517372078332,0.2367778572942711,9.0,0
0.3305789999999991,2.757912999999999,0.11019299999999971,0.5666456096020215,0.23600443599429038,15.0,0
0.5602439999999991,2.0204179999999994,0.1867479999999997,0.5628553379658876,0.234923101558905,15.0,0
0.6744679999999992,1.1776799999999992,0.2248226666666664,0.558433354390398,0.23357044176146152,4.0,0
0.4657109999999991,0.9307269999999991,0.1552369999999997,0.5546430827542641,0.2333740716677616,6.0,0
0.22852999999999912,0.8127249999999991,0.07617666666666638,0.5495893872394189,0.2330203558622327,7.0,0
0.08849299999999911,0.8307109999999991,0.02949766666666637,0.5454832596336071,0.23289977262724298,6.0,0
0.07403899999999912,0.7786279999999991,0.024679666666666374,0.5404295641187619,0.23246492198943008,6.0,0
0.057603999999999114,0.5397499999999991,0.01920133333333304,0.5360075805432722,0.23180112220863192,6.0,0
0.026963999999999114,0.2974309999999991,0.008987999999999705,0.5312697409981049,0.23028836358648497,5.0,0
0.03037999999999911,0.1345399999999991,0.010126666666666369,0.5271636133922931,0.22854289641463366,6.0,0
0.03833699999999911,0.11237599999999912,0.012778999999999702,0.5221099178774479,0.2264095458211134,5.0,0
0.033782999999999105,0.10268399999999911,0.011260999999999702,0.518319646241314,0.2248977934928112,6.0,0
0.02645899999999911,0.07250599999999911,0.00881966666666637,0.5138976626658244,0.22344520182948804,10.0,0
0.05455199999999911,0.09288899999999911,0.018183999999999704,0.5094756790903348,0.22172822134453518,0.0,0
0.09891299999999911,0.1439929999999991,0.0329709999999997,0.5044219835754896,0.2200779203379997,0.0,0
0.14038499999999912,0.18592699999999912,0.046794999999999705,0.4996841440303222,0.21843672671175707,0.0,0
0.2527449999999991,0.31525399999999915,0.08424833333333304,0.49494630448515475,0.21650106901013164,0.0,0
0.47419499999999914,0.5798509999999991,0.1580649999999997,0.4911560328490209,0.21452328542862173,-1.0,0
0.6072689999999992,0.759412999999999,0.20242299999999971,0.48704990524320907,0.21246653785469238,-1.0,0
0.739301999999999,1.0280969999999992,0.24643399999999968,0.4829437776373973,0.21033993366863646,-1.0,0
0.8329369999999992,1.358235999999999,0.2776456666666664,0.47820593809222994,0.20792361567829015,-2.0,0
0.9030789999999991,1.563578999999999,0.301026333333333,0.4740998104864182,0.20594424352992563,-1.0,0
0.7380929999999991,1.625804999999999,0.2460309999999997,0.47030953885028426,0.20376481751683773,-2.0,0
0.8131739999999992,1.918664999999999,0.27105799999999974,0.467150979153506,0.20217708819686125,-1.0,0
0.7932759999999992,1.8826599999999991,0.26442533333333307,0.46304485154769426,0.20007344904248356,-1.0,0
0.7985669999999991,1.8171029999999992,0.26618899999999973,0.4592545799115603,0.19825041631210333,-1.0,0
0.4792909999999992,1.6586539999999992,0.1597636666666664,0.45483259633607076,0.19606781316530617,-1.0,0
0.44591199999999914,1.4956349999999992,0.14863733333333304,0.4510423246999368,0.1941090309130737,-1.0,0
1.147403999999999,2.0614279999999994,0.38246799999999964,0.4469361970941251,0.19207128466842172,-1.0,0
1.2593359999999991,2.179896999999999,0.41977866666666636,0.44314592545799114,0.19011250241618918,-1.0,0
1.085021999999999,1.7674829999999992,0.36167399999999966,0.4390397978521794,0.1880747561715372,-1.0,0
0.3144159999999992,1.582567999999999,0.10480533333333307,0.43524952621604546,0.1861159739193047,-1.0,0
0.18024799999999921,1.561577999999999,0.0600826666666664,0.4311433986102337,0.18407822767465273,-1.0,0
3.7821789999999993,5.070371,1.2607263333333332,0.42766898294377764,0.18212103398927484,-1.5,0
8.835089,9.971744999999999,2.9450296666666667,0.4235628553379659,0.18077966657470643,8.0,0
13.708141,14.122314999999997,4.569380333333333,0.42040429564118764,0.18168695220208225,34.0,0
12.061109,15.872143999999999,4.020369666666666,0.4166140240050537,0.18305907265585702,43.0,0
7.914998999999999,16.801721999999998,2.638333,0.4131396083385976,0.18512540109985084,50.0,0
3.129329999999999,16.937229,1.0431099999999998,0.40903348073278584,0.1873433032612651,54.0,0
1.2360019999999992,16.927898,0.4120006666666664,0.40555906506632977,0.1898040276465214,57.0,0
1.1158549999999992,14.135397999999999,0.3719516666666664,0.40555906506632977,0.19034784062805746,21.0,0
2.7580779999999994,10.860217999999998,0.9193593333333331,0.4077700568540745,0.19097263018970237,13.0,0
3.6707009999999993,6.890457999999998,1.2235669999999998,0.41061276058117496,0.1927822125933069,12.0,0
4.686359999999999,6.760648999999999,1.5621199999999995,0.4140871762476311,0.1945175967050558,11.0,0
6.083843999999999,9.029062999999997,2.027948,0.4166140240050537,0.19585757858169756,9.0,0
6.332944999999999,10.094072999999998,2.110981666666666,0.41977258370183196,0.19627223248527043,10.0,0
5.476204999999999,11.000851999999998,1.8254016666666664,0.4222994314592546,0.19404918537921034,10.0,0
2.812163999999999,10.725371999999998,0.9373879999999998,0.4248262792166772,0.19167138742202053,10.0,0
1.752801999999999,9.088796999999998,0.584267333333333,0.42672141503474414,0.1888374379978899,7.0,0
1.348058999999999,8.678209999999998,0.44935299999999967,0.42924826279216677,0.18685779538868177,8.0,0
1.963518999999999,8.002530999999998,0.654506333333333,0.43019583070120027,0.18427000357427753,3.0,0
2.950372999999999,5.955325999999998,0.9834576666666663,0.42924826279216677,0.1832862860754498,5.0,0
4.193586999999999,6.5388519999999986,1.397862333333333,0.42545799115603283,0.18176544052957236,0.0,0
5.0489429999999995,7.575268999999999,1.6829809999999998,0.4222994314592546,0.18019671253887326,2.0,0
5.569255999999999,8.712417999999998,1.8564186666666664,0.41882501579279846,0.17823951885349537,-1.5,0
4.637594999999999,9.423644999999999,1.5458649999999998,0.415982312065698,0.1764402531529564,-1.5,0
4.297882999999999,10.525092999999998,1.4326276666666662,0.41219204042956414,0.1744814709007239,-1.0,0
4.342599999999999,11.091498999999999,1.4475333333333331,0.408717624763108,0.17252427721534597,-1.5,0
4.255100999999999,10.728372999999998,1.4183669999999997,0.4049273531269741,0.17034088749985724,-1.5,0
4.247579999999999,10.579085999999997,1.4158599999999997,0.40082122552116234,0.16815214981079474,-1.5,0
4.132123999999999,10.174679999999999,1.3773746666666664,0.3963992419456728,0.16595806414815845,-1.5,0
3.9461589999999993,9.105275999999998,1.315386333333333,0.392293114339861,0.16392031790350647,-1.0,0
4.458264999999999,10.399755999999998,1.486088333333333,0.38787113076437146,0.1617262322408702,-1.5,0
23.964943,29.84174,7.988314333333334,0.38408085912823753,0.15954284252538148,-1.5,0
79.765831,84.52850699999999,26.588610333333335,0.3802905874921036,0.15771208668588127,-0.5,0
87.002345,93.14699999999999,29.00078166666667,0.37713202779532534,0.15617876775979142,0.0,0
80.084672,105.67883199999999,26.694890666666666,0.3736576121288692,0.1546401008601278,0.0,0
29.309367999999992,109.70575099999999,9.76978933333333,0.3708149084017688,0.1532593619453031,0.0,0
20.507397999999995,109.708239,6.835799333333331,0.36765634870499053,0.15179965903805895,0.0,0
7.063496999999993,108.284064,2.3544989999999975,0.3648136449778901,0.15041892012323424,0.0,0
2.7886999999999933,88.52950799999999,0.9295666666666644,0.361339229311434,0.14888025322357062,0.0,0
3.5270349999999926,33.46944299999999,1.175678333333331,0.3581806696146557,0.1474205503163265,0.0,0
7.012442999999993,28.294161999999996,2.3374809999999977,0.3543903979785218,0.14565568738655202,0.0,0
6.283827999999993,14.728663999999993,2.094609333333331,0.35154769425142135,0.14420133245288164,0.0,0
6.186003999999993,10.346078999999992,2.062001333333331,0.34807327858496523,0.1425890495343723,0.0,0
4.753683999999993,12.540447999999994,1.5845613333333308,0.344914718888187,0.14098211458943674,0.0,0
8.767934999999992,16.43310199999999,2.9226449999999975,0.34080859128237523,0.13921190368608852,0.0,0
37.057554999999994,44.61493399999999,12.35251833333333,0.33733417561591916,0.1376732367864249,0.0,0
34.56786899999999,43.581281999999995,11.522622999999996,0.3332280480101074,0.1359030258830767,0.0,0
30.815638999999994,40.23629799999999,10.271879666666665,0.3297536323436513,0.1342907429645674,0.0,0
3.663214999999993,41.99432099999999,1.2210716666666643,0.32564750473783954,0.13259414808006487,0.0,0
7.728403999999992,45.123681999999995,2.5761346666666642,0.3221730890713834,0.13105548118040122,0.0,0
8.819361999999993,44.301975999999996,2.939787333333331,0.3180669614655717,0.12920789485148818,0.0,0
8.502500999999992,41.72888699999999,2.834166999999997,0.3145925457991156,0.12766922795182456,0.0,0
8.391332999999992,16.457459999999998,2.7971109999999975,0.31048641819330386,0.12612738391845174,0.0,0
12.048040999999992,21.782147999999996,4.016013666666664,0.30701200252684774,0.1245887170187881,0.0,0
15.318413999999994,26.231661999999993,5.106137999999998,0.302905874921036,0.12289212213428558,0.0,0
14.157212999999993,26.951457999999995,4.719070999999998,0.2994314592545799,0.12235933576696491,11.0,0
11.843054999999993,25.896798999999994,3.9476849999999977,0.2953253316487682,0.12205549854262951,16.0,0
8.125971999999994,25.538271999999996,2.7086573333333313,0.29185091598231205,0.12183221387756818,15.0,0
9.757994999999994,28.206951999999994,3.252664999999998,0.2880606443461781,0.12160734064565223,16.0,0
8.614883999999993,26.120349999999995,2.8716279999999976,0.28490208464939987,0.12138564454744555,14.0,0
19.093861999999994,32.584092999999996,6.3646206666666645,0.28111181301326593,0.12031716044775463,7.0,0
44.02609399999999,56.914632,14.675364666666665,0.2779532533164877,0.11916695924276985,2.0,0
45.85286199999999,57.81599899999999,15.28428733333333,0.27416298168035375,0.11851385540911918,4.0,0
34.54255499999999,55.283592999999996,11.514184999999998,0.2710044219835755,0.11801492015358828,5.0,0
4.851006999999993,53.639666999999996,1.617002333333331,0.2675300063171194,0.11735964548007306,5.0,0
6.035395999999993,54.093399999999995,2.0117986666666643,0.26468730259001894,0.11670754794026708,5.0,0
15.156358999999993,61.825068,5.052119666666664,0.26121288692356287,0.11566915554564683,4.0,0
21.029467999999994,55.575272999999996,7.009822666666665,0.25837018319646243,0.11485854774799206,6.0,0
18.44376799999999,28.511074,6.1479226666666635,0.2548957675300063,0.11365788568880382,6.0,0
8.556001999999992,24.528208,2.852000666666664,0.2520530638029059,0.11254153559560881,5.0,0
2.850915999999993,23.883633999999997,0.950305333333331,0.24857864813644978,0.11126725751757488,5.0,0
0.23831099999999292,23.898378,0.07943699999999763,0.24573594440934934,0.11038303370107438,5.0,0
0.6687839999999929,19.161596000000003,0.22292799999999766,0.24226152874289325,0.10874819434225025,0.0,0
0.852025999999993,9.579301000000001,0.2840086666666643,0.23941882501579279,0.10808857798900598,7.0,0
1.195469999999993,4.06438,0.3984899999999976,0.2359444093493367,0.10690295355669432,2.0,0
1.1221149999999929,1.839943,0.374038333333331,0.23310170562223625,0.1054996582015548,0.0,0
1.196040999999993,2.21934,0.398680333333331,0.22962728995578016,0.10388737528304548,0.0,0
1.982829999999993,3.1962940000000004,0.660943333333331,0.22678458622867972,0.10265762781263132,0.0,0
8.490298999999993,10.091930999999999,2.8300996666666642,0.22362602653190145,0.10112430888654146,0.0,0
10.447080999999994,11.997637000000001,3.482360333333331,0.22109917877447885,0.09982629337085537,0.0,0
10.958233999999992,13.302501999999999,3.652744666666664,0.21794061907770057,0.09829297444476551,0.0,0
5.651466999999992,14.547927999999999,1.8838223333333308,0.21541377132027795,0.09691758350351456,0.0,0
5.923820999999992,16.799343,1.9746069999999973,0.2122552116234997,0.09538426457742472,0.0,0
5.090017999999993,17.196479,1.6966726666666643,0.20972836386607707,0.09408624906173861,0.0,0
3.5924899999999917,16.157587999999997,1.197496666666664,0.2065698041692988,0.09255293013564876,0.0,0
1.018020999999992,9.327065,0.3393403333333307,0.2040429564118762,0.09117753919439782,0.0,0
0.212720999999992,6.962119,0.07090699999999733,0.20088439671509792,0.08971783628715366,0.0,0
2.5648839999999917,7.764238000000001,0.8549613333333306,0.19867340492735314,0.08856864137601358,0.0,0
2.9222939999999915,6.597892,0.9740979999999971,0.19583070120025267,0.08726527788675373,0.0,0
4.014529999999992,5.052828,1.338176666666664,0.1936197094125079,0.08604246695676794,0.0,0
2.4117099999999922,5.08593,0.8039033333333307,0.19077700568540745,0.08474286287422722,0.0,0
2.510025999999992,5.515428,0.8366753333333307,0.18856601389766267,0.08359742736980628,0.0,0
2.138585999999992,6.173393,0.7128619999999973,0.18572331017056223,0.08221668845498159,0.0,0
5.260383999999992,10.133593,1.7534613333333307,0.18351231838281742,0.08107125295056063,0.0,0
9.272136999999992,12.222681,3.0907123333333306,0.180669614655717,0.07976788946130078,0.0,0
9.997213999999992,13.248313,3.332404666666664,0.1784586228679722,0.078545078531315,0.0,0
13.060266999999993,19.17933,4.353422333333331,0.17530006317119393,0.07716275104963569,0.0,0
10.423591999999992,20.234563,3.474530666666664,0.17277321541377133,0.07586097612723045,0.0,0
10.84190199999999,21.580188999999997,3.61396733333333,0.16961465571699305,0.07499396077747103,0.0,0
5.3420309999999915,22.382775,1.7806769999999972,0.16708780795957043,0.07376580187391149,0.0,0
5.085045999999992,20.059224999999998,1.6950153333333307,0.16392924826279218,0.07245709041107788,0.0,0
11.420764999999992,23.728817,3.806921666666664,0.16140240050536955,0.07122893150751834,0.0,0
20.35363199999999,32.739193,6.784543999999997,0.15824384080859127,0.07074127447214486,2.0,0
26.419147999999993,33.418106,8.806382666666664,0.15571699305116868,0.06974524184527985,1.0,0
21.562906999999992,34.868132,7.187635666666664,0.15319014529374606,0.06882658464397967,2.0,0
17.304743999999992,39.202035,5.768247999999997,0.15066329753632343,0.06767580116598496,0.0,0
13.206474999999994,41.28255,4.402158333333332,0.147820593809223,0.06675555539783017,3.0,0
12.590669999999992,42.373756,4.196889999999997,0.14592545799115603,0.06591745075580406,1.0,0
6.9338249999999935,34.715095,2.311274999999998,0.14339861023373343,0.06476666727780936,0.0,0
4.218892999999993,25.147811,1.4062976666666644,0.1408717624763108,0.06361588379981467,0.0,0
6.882592999999993,22.837201,2.294197666666664,0.13771320277953253,0.06230717233698105,0.0,0
8.821292999999994,21.973481,2.940430999999998,0.1351863550221099,0.061598084972060554,0.0,0
10.204298999999992,18.047366,3.4014329999999973,0.13234365129500947,0.0603683375016464,0.0,0
26.84019399999999,36.47092,8.94673133333333,0.1301326595072647,0.05929651801607115,0.0,0
25.71577699999999,35.098588,8.571925666666663,0.12728995578016425,0.0579931545268113,0.0,0
24.04952999999999,35.163070999999995,8.016509999999997,0.12571067593177512,0.05857789925002296,7.0,0
2.0987619999999896,34.350789,0.6995873333333299,0.12286797220467467,0.05801069594922012,3.0,0
8.01384699999999,36.229842,2.67128233333333,0.12065698041692988,0.05693887646364488,0.0,0
8.49287199999999,34.83465,2.83095733333333,0.11781427668982944,0.05571288839994987,0.0,0
44.788707999999986,68.935198,14.929569333333328,0.11528742893240682,0.05463948034752,0.0,0
78.949986,88.339634,26.316661999999997,0.11244472520530638,0.053487108302670686,0.0,0
85.151614,94.270487,28.38387133333333,0.1102337334175616,0.052647415093789965,2.0,0
50.20726899999999,95.092937,16.73575633333333,0.10770688566013897,0.0515740070413601,0.0,0
9.574938999999986,95.81581100000001,3.191646333333329,0.10581174984207202,0.05065852697376916,0.0,0
2.9835609999999857,89.24020100000001,0.9945203333333286,0.1032849020846494,0.0495851189213393,0.0,0
3.2262219999999857,89.826287,1.0754073333333285,0.10138976626658244,0.048522406816056955,0.0,0
5.473552999999986,56.500656000000006,1.8245176666666618,0.09917877447883765,0.04730335529279031,0.0,0
7.361592999999985,17.651808,2.4538643333333283,0.09759949463044852,0.04631960717992742,0.0,0
6.921240999999986,11.595914,2.3070803333333285,0.09538850284270373,0.04517793108222562,0.0,0
6.414414999999986,12.707802,2.1381383333333286,0.09380922299431459,0.044046950931671325,0.0,0
9.171437999999986,17.248306999999997,3.0571459999999955,0.0915982312065698,0.04282789940840468,0.0,0
18.659740999999986,27.272094,6.219913666666662,0.09065066329753632,0.042307821575920924,3.0,0
21.786213999999987,31.267794,7.262071333333329,0.08938723941882501,0.04170502034429857,2.0,0
18.679485999999983,30.45424,6.226495333333328,0.08875552747946937,0.04170184321058935,2.0,0
8.934323999999986,28.844825,2.9781079999999953,0.08749210360075806,0.04101790714668301,0.0,0
6.048791999999986,30.395345,2.0162639999999956,0.08654453569172457,0.04041293507519614,0.0,0
7.892131999999986,31.931956999999997,2.630710666666662,0.08496525584333543,0.03965003501887035,0.0,0
16.574022999999986,36.24741,5.524674333333329,0.08401768793430196,0.03911867896622918,0.0,0
14.734151999999984,26.469756,4.911383999999995,0.082122552116235,0.03827681491748393,0.0,0
11.787525999999984,21.933269,3.929175333333328,0.08085912823752368,0.03758911944685846,0.0,0
3.8392189999999857,21.407142999999998,1.2797396666666618,0.0786481364497789,0.03659467538684806,0.0,0
5.188226999999986,22.723658999999998,1.7294089999999953,0.07801642451042325,0.036657595458546244,3.0,0
7.507137999999985,23.391615,2.5023793333333284,0.0764371446620341,0.035821079383374754,0.0,0
8.224940999999987,21.739952,2.7416469999999955,0.07517372078332281,0.03506352730062273,0.0,0
7.731085999999986,13.880722,2.577028666666662,0.07327858496525584,0.03414804723303178,0.0,0
6.251099999999987,14.908563000000001,2.0836999999999954,0.07201516108654453,0.03339049515027975,0.0,0
6.869180999999985,16.821607,2.289726999999995,0.06980416929879975,0.032318675664704505,0.0,0
11.557318999999985,21.598822,3.852439666666662,0.06822488945041061,0.03162939162722442,0.0,0
50.77795299999999,60.498289,16.92598433333333,0.06601389766266583,0.03078217960490542,0.0,0
51.40661099999999,60.72108,17.135536999999996,0.06443461781427669,0.03060820769934524,3.0,0
58.656480999999985,72.030362,19.55216033333333,0.0622236260265319,0.029683620251461398,0.0,0
26.856146999999986,79.62334999999999,8.952048999999995,0.060644346178142766,0.034073841514334666,65.0,0
31.866305999999984,86.336286,10.622101999999995,0.06478209658421673,0.03529322599326905,23.0,0
18.581880999999985,83.743062,6.193960333333329,0.06478209658421673,0.03482103060560693,0.0,0
10.994151999999985,79.060183,3.6647173333333285,0.0636042402826855,0.033975407150142536,0.0,0
4.581591999999986,40.139925,1.5271973333333289,0.0624263839811543,0.03320874768709761,0.0,0
5.492593999999986,37.829044999999994,1.8308646666666621,0.061248527679623084,0.032440499657198064,0.0,0
4.716185999999986,25.119888,1.5720619999999954,0.06007067137809187,0.03167384019415314,0.0,0
8.408942999999985,21.692721,2.802980999999995,0.05889281507656066,0.0309055921642536,0.0,0
10.493371999999985,16.456111,3.4977906666666616,0.05771495877502945,0.030138932701208668,0.0,0
27.94721399999999,34.485221,9.315737999999996,0.05653710247349823,0.02944964866372858,0.0,0
46.75651899999998,57.455088,15.585506333333328,0.05535924617196702,0.02860561377511881,0.0,0
47.00783099999999,58.88235,15.669276999999996,0.05535924617196702,0.028597670940845733,5.0,0
30.144041999999985,59.136669000000005,10.048013999999995,0.0535924617196702,0.027761154865674244,0.0,0
8.207424999999986,60.946327,2.735808333333329,0.052414605418138985,0.0269929068357747,0.0,0
7.517806999999986,57.991214,2.505935666666662,0.05094228504122497,0.026230006779448915,0.0,0
8.254212999999986,56.897510000000004,2.7514043333333285,0.04976442873969376,0.02538438332398453,0.0,0
11.998517999999986,44.997631000000005,3.9995059999999953,0.04858657243816254,0.025089919248601725,0.0,0
9.784812999999987,21.019508000000002,3.261604333333329,0.04740871613663133,0.0243232597855568,0.0,0
10.524506999999987,20.414186,3.5081689999999957,0.045936395759717315,0.023560359729231012,0.0,0
7.481906999999985,22.335496,2.493968999999995,0.0447585394581861,0.02325636425272051,6.0,0
10.136792999999987,22.948876000000002,3.3789309999999957,0.0447585394581861,0.022861544290623224,0.0,0
14.144305999999986,27.040685000000003,4.714768666666662,0.043580683156654886,0.022093296260723684,0.0,0
15.814463999999985,29.895747,5.271487999999995,0.04240282685512368,0.021326636797678756,0.0,0
15.176179999999984,26.126538,5.0587266666666615,0.050647820965842166,0.02377476245318258,28.0,0
12.364259999999986,29.620131999999998,4.121419999999995,0.053886925795053005,0.02442661067564638,11.0,0
8.428619999999986,27.79986,2.8095399999999953,0.05624263839811543,0.024541754871895242,8.0,0
8.002015999999987,26.646647,2.6673386666666623,0.05506478209658422,0.023852470834415156,0.0,0
9.062956999999987,28.546295999999998,3.0209856666666624,0.053886925795053005,0.02308581137137023,0.0,0
12.471408999999987,26.126963,4.157136333333329,0.06625441696113074,0.026641936716278708,42.0,0
12.754089999999985,23.586273,4.2513633333333285,0.06802120141342756,0.02731734767290205,6.0,0
13.732479999999986,27.102596,4.5774933333333285,0.06802120141342756,0.028099044762823537,5.0,0
14.102440999999988,27.865144,4.7008136666666624,0.07332155477031801,0.029965761081000034,18.0,0
11.501669999999987,26.659323,3.8338899999999954,0.07332155477031801,0.029728869103741663,0.0,0
5.182122999999986,24.282702999999998,1.7273743333333285,0.07214369846878681,0.028962209640696738,0.0,0
0.11348599999998578,18.915673,0.037828666666661924,0.0709658421672556,0.028430853588055565,0.0,0
0.035209999999985794,14.223124,0.011736666666661932,0.06978798586572438,0.027664194125010637,0.0,0
0.060112999999985796,11.588726,0.020037666666661933,0.06861012956419317,0.027132838072369464,0.0,0
0.1935009999999858,5.3766940000000005,0.0645003333333286,0.06743227326266195,0.026366178609324532,0.0,0
0.6108949999999858,0.7315780000000001,0.2036316666666619,0.06625441696113074,0.025834822556683363,0.0,0
0.8723829999999859,0.9594389999999999,0.29079433333332866,0.06507656065959953,0.02491182367565414,0.0,0
0.7525389999999859,0.94711,0.2508463333333286,0.06389870435806831,0.024301503630593507,0.0,0
0.32928299999998584,0.9473750000000001,0.10976099999999528,0.0627208480565371,0.02353484416754858,0.0,0
0.016678999999985844,0.9409080000000001,0.005559666666661948,0.06154299175500589,0.02292452412248795,0.0,0
0.008406999999985846,0.895404,0.0028023333333286153,0.060365135453474675,0.022236828651862477,0.0,0
0.3756939999999859,1.129568,0.12523133333332861,0.060365135453474675,0.021999936674604106,0.0,0
0.7646399999999859,1.094653,0.2548799999999953,0.05918727915194346,0.021234865778413797,0.0,0
