Rain_3day_sum,Rain_7day_sum,Rain_3day_avg,Max_River_Rise,Max_Normalized_River_Level,Avg_Normalized_River_Level,Flood_Label
0.017977548,0.152221947,0.017977548,0,0.939634865,0.859509337,1
0.009638076,0.124274355,0.009638076,0,0.924617197,0.843876749,1
0.009540422,0.102479715,0.009540422,0.231864856,0.918727915,0.83612564,1
0.020118962,0.072747447,0.020118962,0.253947223,0.920200236,0.832408993,1
0.11065525,0.118332663,0.11065525,0.165617754,0.922261484,0.832634292,1
0.251657016,0.226728773,0.251657016,0.011041184,0.9204947,0.823492247,1
0.314973417,0.290002523,0.314973417,0.353317876,0.924911661,0.829948622,1
0.29952165,0.361743967,0.29952165,1,1,0.941523177,1
0.199983977,0.391293911,0.199983977,0.507894446,1,0.920859094,1
0.153480005,0.414446691,0.153480005,0.209782489,0.982142857,0.898187795,1
0.087522023,0.420017847,0.087522023,0.082808877,0.915194346,0.873152677,1
0.06224388,0.349439457,0.06224388,0.226344264,0.898998822,0.852418443,1
0.037469849,0.229269388,0.037469849,0.51893563,0.909665193,0.851008136,1
0.021062146,0.165914404,0.021062146,1,0.891661402,0.858532171,1
0.018436981,0.106425359,0.018436981,0.485812079,0.892924826,0.86041751,1
0.017599764,0.071587594,0.017599764,0.033123551,0.894819962,0.851050246,1
0.018828761,0.049500547,0.018828761,0.634868058,0.905874921,0.854209838,1
0.004324026,0.034495837,0.004324026,0.944021199,0.919140872,0.864150157,1
0.002204117,0.019679715,0.002204117,0.541017997,0.926089703,0.873682789,1
2.26E-05,0.017125251,2.26E-05,0.3367561,0.926089703,0.881862642,1
0.000140519,0.016407869,0.000140519,0.264988407,0.930052615,0.888571781,1
0.001350906,0.004907807,0.001350906,0.253947223,0.935314144,0.892157429,1
0.002698072,0.004241869,0.002698072,0.253947223,0.946702002,0.895449982,1
0.003614958,0.003254648,0.003614958,0,0.944640754,0.894497724,1
0.003356282,0.004071135,0.003356282,0.198741305,0.948313216,0.896409348,1
0.002137898,0.004184619,0.002137898,0,0.947384711,0.893313367,1
0.001098686,0.004184952,0.001098686,0.027602959,0.947384711,0.894234672,1
0.0003491,0.004251465,0.0003491,0.099370653,0.948313216,0.892539936,1
0.000563093,0.003503509,0.000563093,0.104891244,0.947384711,0.897451221,1
0.000588071,0.002360732,0.000588071,0.066247102,0.947384711,0.900167723,1
0.001037401,0.002023017,0.001037401,0.088329469,0.952336738,0.904122233,1
0.00715502,0.006787739,0.00715502,0.055205918,0.955431755,0.906712516,1
0.008449442,0.00781743,0.008449442,0.044164734,0.957907768,0.908248074,1
0.008090455,0.008067809,0.008090455,0.033123551,0.959764779,0.906918204,1
0.001643115,0.007906491,0.001643115,0.016561775,0.960693284,0.905092637,1
0.000341693,0.007626017,0.000341693,0.022082367,0.961931291,0.903065427,1
0.000104672,0.007649883,0.000104672,0.016561775,0.962859796,0.901445262,1
0.000119309,0.007112747,0.000119309,0.016561775,0.963788301,0.89926706,1
9.68E-05,0.001523768,9.68E-05,0.022082367,0.965026308,0.897929672,1
3.71E-05,0.000376891,3.71E-05,0.016561775,0.965954813,0.895756819,1
6.23E-06,0.000123462,6.23E-06,0.016561775,0.966883318,0.893225984,1
6.76E-06,0.000109043,6.76E-06,0.022082367,0.968121325,0.891051542,1
6.77E-06,8.73E-05,6.77E-06,0.016561775,0.96904983,0.888388921,1
0.000232903,0.000234326,0.000232903,0.022082367,0.970287837,0.886229925,1
0.00023231,0.000206739,0.00023231,0.132494203,0.977715877,0.88567126,1
0.000232302,0.000204483,0.000232302,0,0.977715877,0.882497495,1
2.54E-06,0.000204483,2.54E-06,0,0.977715877,0.879044712,1
0,0.000201352,0,0.044164734,0.980191891,0.876079147,1
0,0.000198639,0,0.044164734,0.982667905,0.872966349,1
7.20E-09,0.000198639,7.20E-09,0.06072651,0.986072423,0.870643714,1
7.20E-09,0,7.20E-09,0.044164734,0.988548437,0.868646988,1
6.80E-06,3.67E-06,6.80E-06,0.104891244,0.994428969,0.863196109,1
6.79E-06,3.67E-06,6.79E-06,0,0.994428969,0.863196109,1
3.90E-05,3.15E-05,3.90E-05,0.044164734,0.996904983,0.860773133,1
0.000551166,0.000480187,0.000551166,0.055205918,1,0.858504908,1
0.00133679,0.001159405,0.00133679,0,1,0.855536545,1
